target_contact,receiver_contact,source_contact,value,unit
5,7,8,0.0950723027713524,dimensionless
5,7,9,-0.019780094057101214,dimensionless
5,8,1,-0.11202997109488862,dimensionless
5,8,2,-0.2827091435384602,dimensionless
5,8,3,-0.06318991913554915,dimensionless
5,8,4,-0.10738137493603933,dimensionless
5,8,5,0.006655639239535453,dimensionless
5,8,6,-0.2718957828213201,dimensionless
5,8,7,-0.23107082955987868,dimensionless
5,8,8,0.817188025799918,dimensionless
5,8,9,-0.006522516504279925,dimensionless
5,9,1,0.011663727575278818,dimensionless
5,9,2,0.01609038249698272,dimensionless
5,9,3,-0.0001426654027900681,dimensionless
5,9,4,-0.007675463528759699,dimensionless
5,9,5,0.003631179051087001,dimensionless
5,9,6,-0.012583593455870989,dimensionless
5,9,7,0.0022903964183134374,dimensionless
5,9,8,0.011317943660671475,dimensionless
5,9,9,1.023565709253717,dimensionless
6,1,1,1.0654163515187745,dimensionless
6,1,2,-0.0007263420494654357,dimensionless
6,1,3,0.015615693588144186,dimensionless
6,1,4,0.005221508946321807,dimensionless
6,1,5,0.050795372955706325,dimensionless
6,1,6,-0.010999327297568697,dimensionless
6,1,7,-0.0002258160380259693,dimensionless
6,1,8,0.0069071023617134466,dimensionless
6,1,9,0.008135609450377472,dimensionless
6,2,1,-0.1050728296175398,dimensionless
6,2,2,1.0168113273254358,dimensionless
6,2,3,-0.07731647523523082,dimensionless
6,2,4,-0.01943274665616887,dimensionless
6,2,5,-0.19508260501667624,dimensionless
6,2,6,0.0026105420521802115,dimensionless
6,2,7,-0.166788881475882,dimensionless
6,2,8,-0.08368625225326187,dimensionless
6,2,9,-0.0035081758197971743,dimensionless
6,3,1,-0.0987911912851687,dimensionless
6,3,2,0.017099594250732975,dimensionless
6,3,3,0.9626575877939472,dimensionless
6,3,4,-0.01682377220514828,dimensionless
6,3,5,-0.1365949304013347,dimensionless
6,3,6,-0.02108769333112124,dimensionless
6,3,7,-0.06590527365567962,dimensionless
6,3,8,-0.07260873423482272,dimensionless
6,3,9,0.02123775973955628,dimensionless
6,4,1,-0.04796472108458686,dimensionless
6,4,2,0.03897388278388852,dimensionless
6,4,3,-0.025833295763288484,dimensionless
6,4,4,1.0104177917762323,dimensionless
6,4,5,-0.048570793694888904,dimensionless
6,4,6,-0.03617441367186829,dimensionless
6,4,7,0.007617680954919203,dimensionless
6,4,8,-0.03683896868706371,dimensionless
6,4,9,0.034851393583376446,dimensionless
6,5,1,-0.04205032830426432,dimensionless
6,5,2,-0.03800060866030362,dimensionless
6,5,3,-0.035822106766313665,dimensionless
6,5,4,-0.010267640973461441,dimensionless
6,5,5,0.8944737223222042,dimensionless
6,5,6,0.0218558884653154,dimensionless
6,5,7,-0.1272636628652904,dimensionless
6,5,8,-0.024288318805897127,dimensionless
6,5,9,-0.025696869113132535,dimensionless
6,6,1,-0.0007678295894602834,dimensionless
6,6,2,0.00013661394065856883,dimensionless
6,6,3,-0.0004096498909619145,dimensionless
6,6,4,-0.0028364345458870067,dimensionless
6,6,5,-0.000616374803379107,dimensionless
6,6,6,1.017573316888657,dimensionless
6,6,7,-0.0007012562009711338,dimensionless
6,6,8,-0.0038404635202389046,dimensionless
6,6,9,-0.0032908624362418494,dimensionless
6,7,1,0.0044197622315860835,dimensionless
6,7,2,-0.06380586845940753,dimensionless
6,7,3,-0.005235225248065235,dimensionless
6,7,4,0.0003819916941233849,dimensionless
6,7,5,-0.09754366717990348,dimensionless
6,7,6,0.0661315142567823,dimensionless
6,7,7,0.8889384325945984,dimensionless
6,7,8,0.0015254385793597558,dimensionless
6,7,9,-0.07166214959010613,dimensionless
6,8,1,0.09841820324518867,dimensionless
6,8,2,0.015240628635018776,dimensionless
6,8,3,0.06254241018967008,dimensionless
6,8,4,0.01756845718674966,dimensionless
6,8,5,0.1928964308060715,dimensionless
6,8,6,-0.005038746769142158,dimensionless
6,8,7,0.13366112670518968,dimensionless
6,8,8,1.0904658345397924,dimensionless
6,8,9,-0.0015599391668659124,dimensionless
6,9,1,0.011704249952164144,dimensionless
6,9,2,0.016099950271438394,dimensionless
6,9,3,-0.00030973359620828974,dimensionless
6,9,4,-0.007565054784431192,dimensionless
6,9,5,-0.0018731536999674321,dimensionless
6,9,6,-0.006626370135030331,dimensionless
6,9,7,0.0018583900252761526,dimensionless
6,9,8,0.01155932077904157,dimensionless
6,9,9,1.023798741724151,dimensionless
7,1,1,1.054037783326081,dimensionless
7,1,2,0.06172895058603894,dimensionless
7,1,3,-0.04027713542347707,dimensionless
7,1,4,0.0068093798231881495,dimensionless
7,1,5,0.03156767753418016,dimensionless
7,1,6,-0.03450576809531569,dimensionless
7,1,7,0.03017816102071865,dimensionless
7,1,8,0.04295695522648012,dimensionless
7,1,9,-0.03351456753752482,dimensionless
7,2,1,-0.016968865898793876,dimensionless
7,2,2,0.9367620959452364,dimensionless
7,2,3,0.0955305272780742,dimensionless
7,2,4,0.0025778912002087546,dimensionless
7,2,5,-0.05014846654165605,dimensionless
7,2,6,0.03847061244233298,dimensionless
7,2,7,0.0151743375117778,dimensionless
7,2,8,-0.08328054796673416,dimensionless
7,2,9,-0.017708459706136805,dimensionless
7,3,1,-0.0397131331992818,dimensionless
7,3,2,-0.1877701611662214,dimensionless
7,3,3,1.2181307382732796,dimensionless
7,3,4,-0.002984482341537471,dimensionless
7,3,5,-0.09582804932197665,dimensionless
7,3,6,0.21236798282120375,dimensionless
7,3,7,0.019626988498849217,dimensionless
7,3,8,-0.09443429495102826,dimensionless
7,3,9,-0.01914949472119827,dimensionless
7,4,1,-0.004827735385163977,dimensionless
7,4,2,-0.02576413642024588,dimensionless
7,4,3,0.053543200591213286,dimensionless
7,4,4,1.0268424055603054,dimensionless
7,4,5,-0.014267363483312744,dimensionless
7,4,6,0.05342709713164684,dimensionless
7,4,7,0.01827179218674648,dimensionless
7,4,8,0.013331234849603146,dimensionless
7,4,9,-0.021391298296301858,dimensionless
7,5,1,0.012194822295160909,dimensionless
7,5,2,0.04457486049509544,dimensionless
7,5,3,-0.02396939197144969,dimensionless
7,5,4,0.004179000779531147,dimensionless
7,5,5,1.0482948894599577,dimensionless
7,5,6,0.0007843846246125627,dimensionless
7,5,7,0.05879753569706476,dimensionless
7,5,8,0.05758660409927584,dimensionless
7,5,9,-0.06486455852788225,dimensionless
7,6,1,-0.016254268894600115,dimensionless
7,6,2,-0.07361736325691023,dimensionless
7,6,3,0.020850218841989416,dimensionless
7,6,4,-0.014764686460208988,dimensionless
7,6,5,-0.03866534812688088,dimensionless
7,6,6,0.9704920878928719,dimensionless
7,6,7,0.041177800683678774,dimensionless
7,6,8,-0.1186933146740155,dimensionless
7,6,9,-0.04416639898489565,dimensionless
7,7,1,-0.0020419718580128336,dimensionless
7,7,2,0.0017392853258114166,dimensionless
7,7,3,0.0004451189467979584,dimensionless
7,7,4,-0.0006045076812518412,dimensionless
7,7,5,-0.0033068525725340834,dimensionless
7,7,6,-0.000974284030193396,dimensionless
7,7,7,1.0276267822518086,dimensionless
7,7,8,-0.001966388765756669,dimensionless
7,7,9,-0.0023585298471556684,dimensionless
7,8,1,-0.0076194069311261315,dimensionless
7,8,2,-0.04312217533759412,dimensionless
7,8,3,-0.010819291525999338,dimensionless
7,8,4,-0.010717806482418862,dimensionless
7,8,5,-0.017026435427107703,dimensionless
7,8,6,-0.06468671307241484,dimensionless
7,8,7,0.047126464156108605,dimensionless
7,8,8,0.9338460987098645,dimensionless
7,8,9,-0.050119086732543235,dimensionless
7,9,1,0.012107353548944275,dimensionless
7,9,2,0.01702852067039749,dimensionless
7,9,3,0.0007846088069419356,dimensionless
7,9,4,-0.0071816582180315395,dimensionless
7,9,5,-0.001316709499366983,dimensionless
7,9,6,-0.00889308106406034,dimensionless
7,9,7,0.020893627588187375,dimensionless
7,9,8,0.013891622651471005,dimensionless
7,9,9,1.01141734290659,dimensionless
8,1,1,1.055460763134044,dimensionless
8,1,2,0.006263142629055212,dimensionless
8,1,3,0.010378441877268309,dimensionless
8,1,4,0.014635607748572213,dimensionless
8,1,5,0.03335994169720898,dimensionless
8,1,6,0.00312421063341063,dimensionless
