target_contact,receiver_contact,source_contact,value,unit
5,4,1,0.2958457095853263,ns
5,4,2,0.1337854981705522,ns
5,4,3,0.030390698885969715,ns
5,4,4,0.09614454513093383,ns
5,4,5,0.06415762421525992,ns
5,4,6,0.7611202784345066,ns
5,4,7,0.0785720186815964,ns
5,4,8,0.7004216595883751,ns
5,4,9,0.054776716933041376,ns
5,5,1,0.036782609113559975,ns
5,5,2,-0.0169094384878072,ns
5,5,3,-0.031676800646512425,ns
5,5,4,-0.032642487843061604,ns
5,5,5,0.02148961469886243,ns
5,5,6,0.03555734257019761,ns
5,5,7,-0.033191999297975734,ns
5,5,8,0.021620856999004144,ns
5,5,9,-0.02156431385628248,ns
5,6,1,0.27641383162940203,ns
5,6,2,0.11797376104714576,ns
5,6,3,0.0282726184259767,ns
5,6,4,0.06326842394920439,ns
5,6,5,0.22333718782984213,ns
5,6,6,0.6171623578542762,ns
5,6,7,0.09311270856409538,ns
5,6,8,0.562458756548592,ns
5,6,9,0.5604906919114235,ns
5,7,1,-0.5769801912879132,ns
5,7,2,-0.17634783413802155,ns
5,7,3,-0.0015679688963569707,ns
5,7,4,-0.17044257080652125,ns
5,7,5,-0.21477973211581816,ns
5,7,6,-1.3536726951792335,ns
5,7,7,-0.27852522438663974,ns
5,7,8,-1.3159130327001944,ns
5,7,9,-0.2269698685969637,ns
5,8,1,1.428564395914177,ns
5,8,2,0.5500043654125855,ns
5,8,3,0.08176987479292483,ns
5,8,4,0.5450674062747989,ns
5,8,5,1.735181539138694,ns
5,8,6,3.896115373400025,ns
5,8,7,0.5259079734878265,ns
5,8,8,3.635603866256274,ns
5,8,9,-0.12516929713948785,ns
5,9,1,0.05573180777586076,ns
5,9,2,0.058942653685768294,ns
5,9,3,0.03307855828407133,ns
5,9,4,0.001771020249887375,ns
5,9,5,-0.04015919559104659,ns
5,9,6,-0.017750546479115663,ns
5,9,7,-0.10841416158335163,ns
5,9,8,-0.08095100270840744,ns
5,9,9,-0.8615253597393239,ns
6,1,1,-0.05725736850642278,ns
6,1,2,-0.011230063714789143,ns
6,1,3,-0.03238101123911733,ns
6,1,4,0.02504914527276427,ns
6,1,5,-0.13085173252008045,ns
6,1,6,-0.5772693905599012,ns
6,1,7,-0.1739966311899362,ns
6,1,8,-0.046801306915833694,ns
6,1,9,-0.060540077282281876,ns
6,2,1,0.3042063387668217,ns
6,2,2,0.5119969587228718,ns
6,2,3,0.3089909702287922,ns
6,2,4,0.07075572178195735,ns
6,2,5,1.5525192846301525,ns
6,2,6,-0.22116229847649801,ns
6,2,7,1.5355071476729256,ns
6,2,8,0.17949970227156836,ns
6,2,9,0.16569700066943044,ns
6,3,1,0.291188686149246,ns
6,3,2,0.5473840509816779,ns
6,3,3,0.2717723754695614,ns
6,3,4,0.07777933827878414,ns
6,3,5,1.2895350295548655,ns
6,3,6,-0.3030833420291559,ns
6,3,7,1.4101272145672854,ns
6,3,8,0.1540176076918969,ns
6,3,9,-0.1734856598196459,ns
6,4,1,0.17881970042193623,ns
6,4,2,0.27369267668892766,ns
6,4,3,0.14756463355818622,ns
6,4,4,0.024530275923536064,ns
6,4,5,0.6967855217500419,ns
6,4,6,-0.3158287018931857,ns
6,4,7,0.6773056381135929,ns
6,4,8,0.11500852580548784,ns
6,4,9,-0.5404120622365798,ns
6,5,1,0.1021696891700974,ns
6,5,2,0.12244118348425838,ns
6,5,3,0.03367704273622073,ns
6,5,4,-0.020723050185523756,ns
6,5,5,0.3630849394757842,ns
6,5,6,0.4353764154874872,ns
6,5,7,0.34084707204093057,ns
6,5,8,0.06456028146758154,ns
6,5,9,0.4251101256398237,ns
6,6,1,0.02064666175470295,ns
6,6,2,0.028877147335438738,ns
6,6,3,0.013567986137666346,ns
6,6,4,-0.023750081486943332,ns
6,6,5,0.02854306466480287,ns
6,6,6,-0.013055084364554461,ns
6,6,7,0.02168078552993331,ns
6,6,8,-0.02461717738326643,ns
6,6,9,0.04952757543220293,ns
6,7,1,-0.1224203474866912,ns
6,7,2,-0.10031375396570733,ns
6,7,3,-0.03764030533505138,ns
6,7,4,0.006242587010639693,ns
6,7,5,-0.37914860572793363,ns
6,7,6,0.8494476531124765,ns
6,7,7,-0.4743335075370243,ns
6,7,8,-0.0828806715700085,ns
6,7,9,0.5924603513233907,ns
6,8,1,-0.18187742805945123,ns
6,8,2,-0.43350747415085694,ns
6,8,3,-0.2244655824214895,ns
6,8,4,-0.010904624221735913,ns
6,8,5,-0.9806209393551784,ns
6,8,6,-0.12158612426181543,ns
6,8,7,-1.0889304353499334,ns
6,8,8,-0.20489963533344802,ns
6,8,9,-0.4707630926361931,ns
6,9,1,0.054660592355090847,ns
6,9,2,0.060366330996610956,ns
6,9,3,0.03378028135390021,ns
6,9,4,0.0012898630855165674,ns
6,9,5,-0.017526281503471138,ns
6,9,6,-0.045007169902320385,ns
6,9,7,-0.1040454416689168,ns
6,9,8,-0.08498858753977978,ns
6,9,9,-0.863486335020233,ns
7,1,1,-0.04548535476625301,ns
7,1,2,-0.06555638940067729,ns
7,1,3,-0.24981831490011905,ns
7,1,4,-0.044352166111552786,ns
7,1,5,-0.030894169772351918,ns
7,1,6,-0.6106379134069342,ns
7,1,7,-1.2699976741376195,ns
7,1,8,-0.5177106166190291,ns
7,1,9,-0.09492093366999574,ns
7,2,1,0.06914438273810204,ns
7,2,2,0.19695698198566722,ns
7,2,3,0.6149564499928111,ns
7,2,4,0.194506003592441,ns
7,2,5,0.1742478083762532,ns
7,2,6,1.4430444867594339,ns
7,2,7,0.18745846601006153,ns
7,2,8,1.246386351776779,ns
7,2,9,-0.3336104485204836,ns
7,3,1,0.08717174983825501,ns
7,3,2,0.37570077222539405,ns
7,3,3,0.8798159862454329,ns
7,3,4,0.2979376652703751,ns
7,3,5,0.24697916012767643,ns
7,3,6,2.1109136081022912,ns
7,3,7,3.15995453850636,ns
7,3,8,1.7444892900568574,ns
7,3,9,-0.15938508136525772,ns
7,4,1,0.03938305724943724,ns
7,4,2,0.10487821738597561,ns
7,4,3,0.19801750748418329,ns
7,4,4,0.05798923319720541,ns
7,4,5,0.07492564596850745,ns
7,4,6,0.46683649285873546,ns
7,4,7,-0.10414350099907607,ns
7,4,8,0.45256845992439415,ns
7,4,9,-0.435666914654003,ns
7,5,1,0.02543966853952551,ns
7,5,2,-0.08335399503320522,ns
7,5,3,-0.21275898734796816,ns
7,5,4,-0.0870502966407864,ns
7,5,5,-0.023364583241431983,ns
7,5,6,-0.41121853471242376,ns
